Date,Race,Name,Weight,Age,Days off,Number of Wins,Power Rating,Average Class Rating,Average Speed,Won,Won SVM,Won XGBoost,Won GaussianNB
2020-06-06,4,egobuster,124,4,83,0,49.9,83,45,0,0,0,0
2020-06-06,4,breakaway prince,118,3,132,0,39.0,75,30,0,0,0,0
2020-06-06,4,flug,118,3,40,0,50.2,84,48,0,0,0,0
2020-06-06,4,fantastry (brz),124,4,14,0,97.4,90,63,0,0,0,0
2020-06-06,4,celtic mischief,118,3,126,0,57.6,79,56,0,0,0,0
2020-06-06,4,mr. class,124,4,6,0,46.5,81,48,0,0,0,0
2020-06-06,5,magic man's touch,118,3,189,0,62.1,85,66,0,0,0,0
2020-06-06,5,two dot,118,3,118,0,49.6,88,58,0,0,0,0
2020-06-06,5,noble companion,124,4,111,0,45.3,81,56,0,0,0,0
2020-06-06,5,ingenico,118,3,97,0,34.3,77,23,0,0,0,0
2020-06-06,5,ugo,118,3,20,0,65.6,86,61,0,0,0,0
2020-06-06,5,baudette blizzard,118,3,20,0,81.6,74,67,0,0,0,0
2020-06-06,6,conquest lemonraid,118,6,11,0,88.0,102,92,0,0,0,0
2020-06-06,6,professional,120,4,41,1,81.4,87,80,0,0,0,0
2020-06-06,6,laddie boy,118,9,13,9,84.7,96,83,0,0,0,0
2020-06-06,6,house limit,118,5,110,3,87.8,98,88,0,0,0,0
2020-06-06,6,kearny county,118,5,13,1,88.3,99,84,0,0,0,0
2020-06-06,6,red again,118,6,36,8,84.5,94,82,0,0,0,1
2020-06-06,6,on patrol,118,5,36,2,80.3,97,77,0,0,0,0
2020-06-06,6,one mean man,118,7,86,1,73.4,98,79,0,0,0,0
2020-06-06,6,altito,118,6,13,8,75.0,99,85,0,0,0,0
2020-06-06,6,mark my way,118,9,20,8,70.2,93,80,0,0,0,0
2020-06-06,6,candy carlos,118,6,41,8,83.5,98,88,0,0,0,1
2020-06-06,7,kapiolani,118,3,117,0,63.2,82,72,0,0,0,0
2020-06-06,7,majestic blend,118,3,20,0,83.7,87,71,0,0,0,0
2020-06-06,7,extra effort,118,3,34,0,68.2,87,62,0,0,0,0
2020-06-06,7,america's surprise,118,3,299,0,76.3,88,83,0,0,0,0
2020-06-06,7,skinny dip,118,3,20,0,80.2,84,78,0,0,0,0
2020-06-06,7,it's mine,118,3,47,0,72.5,91,68,0,0,0,0
2020-06-06,8,manny wah,120,4,48,2,101.9,104,90,0,0,0,0
2020-06-06,8,honest mischief,120,4,188,3,89.0,100,99,0,0,0,0
2020-06-06,8,heartwood,120,6,226,7,85.7,111,99,0,0,0,0
2020-06-06,8,bobby's wicked one,122,5,48,6,96.4,110,93,0,0,0,0
2020-06-06,8,seven nation army,120,5,71,5,98.0,100,98,0,0,0,0
2020-06-06,9,news flash,123,4,20,0,51.6,89,60,0,0,0,0
2020-06-06,9,my man flintstone,118,3,19,0,74.7,94,80,0,0,0,0
2020-06-06,9,ikeisgreat,118,3,76,0,83.9,90,83,0,0,0,0
2020-06-06,9,ace destroyer,123,4,78,0,77.2,94,85,0,0,0,0
2020-06-06,9,johnny unleashed,118,3,195,0,69.3,89,77,0,0,0,0
2020-06-06,9,royal commission,118,3,20,0,71.3,92,76,0,0,0,0
2020-06-06,9,williston way,118,3,83,0,68.3,81,75,0,0,0,0
2020-06-06,9,tohui,123,4,314,1,83.8,88,89,0,0,0,0
2020-06-06,9,alfie solomons,118,3,243,1,73.2,87,75,0,0,0,0
2020-06-06,9,more than a. p.,123,4,106,0,64.8,91,66,0,0,0,0
2020-06-06,9,cardiac kitten,123,5,341,0,69.6,88,82,0,0,0,0
2020-06-06,9,shared legacy,123,4,26,1,79.5,91,79,0,0,0,0
2020-06-06,9,american mandate,123,4,36,0,99.5,97,92,0,0,0,0
2020-06-06,10,clivetty,119,3,75,1,94.6,91,80,0,0,0,0
2020-06-06,10,bayerness,119,3,97,1,74.5,88,80,0,0,0,0
2020-06-06,10,ain't no elmers,119,3,34,2,86.8,88,83,0,0,0,0
2020-06-06,10,magic dance,119,3,69,2,77.0,89,84,0,0,0,0
2020-06-06,10,lady glamour,119,3,11,2,96.0,92,74,0,0,0,0
2020-06-06,10,naughty thoughts,121,3,83,3,86.4,82,79,0,0,0,0
2020-06-06,10,edgeway,119,3,40,2,104.7,97,101,0,0,0,0
2020-06-06,11,urbana,118,3,90,0,81.8,88,82,0,0,0,0
2020-06-06,11,sport'n forty,125,4,33,0,63.3,87,71,0,0,0,0
2020-06-06,11,stand tall,118,3,156,0,78.7,85,66,0,0,0,0
2020-06-06,11,sharethegoodtimes,118,3,68,0,77.1,83,69,0,0,0,0
2020-06-06,11,fate factor,118,3,76,0,62.9,81,69,0,0,0,0
2020-06-06,11,golden loch,125,4,101,0,78.1,80,73,0,0,0,0
2020-06-06,11,speightful charge,118,3,260,0,44.4,84,47,0,0,0,0
2020-06-06,11,elke do jaguarete (brz),125,4,212,0,71.1,88,71,0,0,0,0
2020-06-06,11,lipstikliesnlovers,118,3,37,0,74.7,86,75,0,0,0,0
2020-06-06,11,willyoubemine,118,3,69,0,72.6,80,69,0,0,0,0
2020-06-06,11,she's a deal,118,3,15,0,58.2,82,58,0,0,0,0
2020-05-25,3,malpais,118,4,44,3,75.6,97,81,0,0,0,0
2020-05-25,3,do share,118,7,37,9,98.1,110,98,0,0,0,1
2020-05-25,3,petrov,118,6,24,5,91.9,106,90,0,0,0,0
2020-05-25,3,colonel klink,118,4,37,5,94.3,93,77,0,0,0,0
2020-05-25,3,bye bye birdstone,118,5,273,1,80.9,98,89,0,0,0,0
2020-05-25,3,hollis,118,5,115,3,108.8,105,99,0,0,0,0
2020-05-25,3,nero,118,5,29,2,94.1,109,101,0,0,0,0
2020-05-25,4,direct approach,124,4,44,0,80.4,83,71,0,0,0,0
2020-05-25,4,new year's luck,124,4,45,1,64.8,85,71,0,0,0,0
2020-05-25,4,metropol,124,4,36,0,71.8,93,79,0,0,0,0
2020-05-25,4,waverunner,126,4,20,1,74.3,78,65,0,0,0,0
2020-05-25,4,my interest,124,4,223,0,61.5,76,69,0,0,0,0
2020-05-25,4,glorious weekend,124,4,51,1,61.3,82,58,0,0,0,0
2020-05-25,4,smart and broke,124,6,71,1,81.2,81,64,0,0,0,0
2020-05-25,4,she love me,124,4,45,0,74.8,84,69,0,0,0,0
2020-05-25,4,wings up,124,4,30,1,63.2,82,62,0,0,0,0
2020-05-25,4,tidal effect,124,5,66,1,72.2,87,74,0,0,0,0
2020-05-25,4,eskendereyas dream,124,4,45,1,84.5,80,68,0,0,0,0
2020-05-25,4,run this town,124,4,80,1,70.7,72,63,0,0,0,0
2020-05-25,4,he's the souperwon,124,4,8,0,71.9,81,68,0,0,0,0
2020-05-25,5,conquest lemonraid,118,6,86,0,89.0,102,93,0,0,0,0
2020-05-25,5,kurilov (chi),118,7,36,5,87.2,100,91,0,0,0,0
2020-05-25,5,gigging,120,4,23,4,83.5,94,84,0,0,0,0
2020-05-25,5,colonelsdarktemper,118,6,23,1,90.5,106,93,0,0,0,0
2020-05-25,5,street to indy,120,7,29,4,95.3,101,87,0,0,0,0
2020-05-25,5,shortlist,118,6,29,2,89.8,95,88,0,0,0,0
2020-05-25,5,exemplar,118,8,23,5,86.6,99,86,0,0,0,0
2020-05-25,5,chief oakie dokie,118,5,145,3,82.7,101,87,0,0,0,0
2020-05-25,6,coldwater,124,5,36,1,88.9,94,87,0,0,0,0
2020-05-25,6,be with us,118,3,64,0,75.5,71,60,0,0,0,0
2020-05-25,6,resurrection road,124,4,31,0,67.1,80,64,0,0,0,0
2020-05-25,6,drinkatthecreek,124,4,31,0,63.0,79,66,0,0,0,0
2020-05-25,6,spinning top,124,5,165,1,75.2,95,72,0,0,0,0
2020-05-25,6,cirrusly,124,4,66,1,79.2,84,71,0,0,0,0
2020-05-25,6,tuxedo lemon,124,4,99,0,59.7,77,67,0,0,0,0
2020-05-25,6,twelve monarchs,124,4,65,0,66.8,80,68,0,0,0,0
2020-05-25,6,stylish kitten,118,3,64,0,60.4,71,73,0,0,0,0
2020-05-25,7,quality too spare,117,4,44,0,61.9,79,63,0,0,0,0
2020-05-25,7,union maiden,118,3,98,0,79.7,85,78,0,0,0,0
2020-05-25,7,magic motion,118,3,298,0,52.1,80,55,0,0,0,0
2020-05-25,7,market rumor,118,3,28,0,83.9,85,69,0,0,0,0
2020-05-25,7,wild love,118,3,266,0,48.1,71,56,0,0,0,0
2020-05-25,7,claudette nonstop,118,3,78,0,76.4,73,57,0,0,0,0
2020-05-25,7,curls and bows,118,3,71,0,56.7,86,57,0,0,0,0
2020-05-25,8,by your side,118,3,232,2,75.6,89,82,0,0,0,0
2020-05-25,8,relentless dancer,118,3,29,2,82.6,94,89,0,0,0,0
2020-05-25,8,hop kat,120,3,28,2,104.3,91,97,0,0,0,0
2020-05-25,8,digital,118,3,43,1,91.8,94,90,0,0,0,0
2020-05-25,8,johnny ritt,118,3,106,2,85.3,87,74,0,0,0,0
2020-05-25,8,little menace,118,3,29,2,100.1,95,96,0,0,0,0
2020-05-25,8,meru,118,3,203,2,84.8,84,87,0,0,0,0
2020-05-25,9,hierarchy,122,5,100,2,93.2,102,95,0,0,0,0
2020-05-25,9,kulik bear,122,4,72,1,121.9,94,94,0,0,0,0
2020-05-25,9,king cause,122,5,79,1,92.6,98,92,0,0,0,0
2020-05-25,9,lost in limbo,122,4,21,0,63.9,92,85,0,0,0,0
2020-05-25,9,limonite,122,4,43,0,94.8,101,91,0,0,0,0
2020-05-25,9,federal law,122,4,330,0,61.8,94,82,0,0,0,0
2020-05-25,9,morocco,122,6,31,3,108.5,104,94,0,0,0,0
2020-05-25,9,evil eye,122,4,73,1,87.8,90,78,0,0,0,0
2020-05-25,9,award winner,122,4,31,1,117.8,98,95,0,0,0,0
2020-05-25,9,markitoff,122,6,84,2,83.3,113,103,0,0,0,0
2020-05-25,9,my bariley,122,6,67,5,97.0,106,95,0,0,0,0
2020-05-25,9,set piece (gb),122,4,186,0,89.2,102,98,0,0,0,0
2020-05-25,9,bundibunan,122,4,64,2,95.1,98,96,0,0,0,0
2020-05-25,9,tribhuvan (fr),122,4,57,2,95.4,97,94,0,0,0,0
2020-05-25,9,opry,122,4,31,2,104.9,102,98,0,0,0,0
2020-05-25,9,tiz mischief,122,5,387,0,64.8,107,86,0,0,0,0
2020-05-25,9,lone rock,122,5,22,0,77.8,107,93,0,0,0,0
2020-05-25,9,kaziranga,122,4,182,1,91.4,98,91,0,0,0,0
2020-05-25,9,seek the peak,122,4,129,0,91.2,95,87,0,0,0,0
2020-05-25,10,beemie award,123,4,38,2,76.2,90,75,0,0,0,0
2020-05-25,10,bump bailey,123,4,31,2,91.4,95,83,0,0,0,0
2020-05-25,10,johnny cab,118,3,73,2,76.1,81,76,0,0,0,0
2020-05-25,10,impunity,123,4,72,2,85.1,89,81,0,0,0,0
2020-05-25,10,our philly special,123,4,220,2,70.2,91,81,0,0,0,0
2020-05-25,10,giant honor,123,5,93,1,86.8,99,87,0,0,0,0
2020-05-25,10,cadron flats,123,4,37,2,65.3,87,64,0,0,0,0
2020-05-25,10,aggressivity,123,5,24,2,91.6,89,85,0,0,0,0
2020-05-25,10,mine my time,123,5,70,2,84.6,91,82,0,0,0,0
2020-05-25,10,swither's shortcut,123,5,50,2,82.8,90,80,0,0,0,0
2020-05-25,2,turtle trax,118,3,78,2,82.5,89,79,0,0,0,0
2020-05-25,2,lady glamour,118,3,23,2,80.6,91,72,0,0,0,0
2020-05-25,2,rising seas,118,3,8,2,78.1,87,76,0,0,0,0
2020-05-25,2,anna's fast,118,3,100,2,87.8,91,84,0,0,0,0
2020-05-25,2,project whiskey,118,3,169,2,65.9,81,67,0,0,0,0
2020-05-25,2,specially,118,3,99,2,94.7,88,87,0,0,0,0
2020-05-29,1,ebben,118,5,48,1,83.6,97,82,0,0,0,0
2020-05-29,1,curlin rules,120,7,40,4,92.4,103,88,0,0,0,0
2020-05-29,1,lusitano,118,5,74,2,92.3,98,89,0,0,0,0
2020-05-29,1,super dude,118,6,40,6,93.5,104,93,0,0,0,0
2020-05-29,1,fort peck,118,5,89,4,89.7,102,83,0,0,0,0
2020-05-29,1,heavy roller,118,6,89,7,101.2,105,95,0,0,0,0
2020-05-29,3,old timer's day,118,4,77,3,71.2,83,71,0,0,0,0
2020-05-29,3,red blue and true,118,7,90,3,61.8,84,59,0,0,0,0
2020-05-29,3,proven warrior,118,10,69,18,73.2,88,76,0,0,0,1
2020-05-29,3,flight time (brz),118,6,85,3,78.1,99,72,0,0,0,0
2020-05-29,3,fridaynitestar,118,6,139,8,71.6,91,78,0,0,0,0
2020-05-29,3,can't say no,118,5,72,7,72.7,91,76,0,0,0,0
2020-05-29,3,lil mateo,118,5,111,0,61.4,88,77,0,0,0,0
2020-05-29,3,guska mon shoes,118,10,28,11,80.8,97,87,0,0,0,1
2020-05-29,3,most mischief,118,4,28,2,68.5,92,68,0,0,0,0
2020-05-29,3,my prophet,118,8,83,7,79.3,88,70,0,0,0,0
2020-05-29,3,bud ro,118,8,63,9,56.2,89,70,0,0,0,0
2020-05-29,3,champsachamp,111,5,95,4,78.4,87,77,0,0,0,0
2020-05-29,3,ceeky,118,6,39,4,69.4,97,78,0,0,0,0
2020-05-29,3,carter cat,118,4,83,1,86.9,93,67,0,0,0,0
2020-05-29,3,rain drop kid,118,5,81,1,66.1,77,61,0,0,0,0
2020-05-29,4,zing zang,124,5,84,1,68.7,91,77,0,0,0,0
2020-05-29,4,victory element,124,5,28,0,82.7,93,80,0,0,0,0
2020-05-29,4,dooley,124,6,83,2,76.6,88,75,0,0,0,0
2020-05-29,4,fighting for grace,117,5,82,2,59.5,83,58,0,0,0,0
2020-05-29,4,its yes,124,4,44,2,70.4,84,64,0,0,0,0
2020-05-29,4,warrior's dream,124,6,84,1,74.0,75,71,0,0,0,0
2020-05-29,4,healing,118,3,41,1,72.7,79,70,0,0,0,0
2020-05-29,4,roaring fork,124,5,35,2,85.6,96,80,0,0,0,0
2020-05-29,4,coworker,124,4,27,2,86.3,87,74,0,0,0,0
2020-05-29,4,darren's fortune,124,4,41,1,82.0,81,73,0,0,0,0
2020-05-29,4,lemon blitz,124,5,96,1,76.9,91,85,0,0,0,0
2020-05-29,4,tom management,124,4,90,1,81.7,90,78,0,0,0,0
2020-05-29,4,twinkling knight,124,6,12,0,53.6,78,60,0,0,0,0
2020-05-29,4,witch doctor,124,5,11,1,78.9,84,76,0,0,0,0
2020-05-29,4,tobacco road,124,4,11,0,79.0,100,74,0,0,0,0
2020-05-29,5,sugoi,118,3,44,0,76.6,87,85,0,0,0,0
2020-05-29,5,self taught,118,3,123,0,62.6,87,69,0,0,0,0
2020-05-29,5,automate,118,3,56,0,80.6,86,74,0,0,0,0
2020-05-29,5,mishko,118,3,89,1,87.4,92,79,0,0,0,0
2020-05-29,5,river finn,118,3,34,1,77.0,90,75,0,0,0,0
2020-05-29,5,special day,118,3,26,0,77.5,93,74,0,0,0,0
2020-05-29,5,fortheluvofbourbon,118,3,26,0,75.3,94,88,0,0,0,0
2020-05-29,5,memorable,118,3,75,0,82.9,90,77,0,0,0,0
2020-05-29,5,bahama channel,118,3,54,0,70.9,82,65,0,0,0,0
2020-05-29,5,king of ranch,118,3,49,2,90.0,81,79,0,0,0,0
2020-05-29,5,new eagle,118,3,34,1,72.7,85,65,0,0,0,0
2020-05-29,5,woopigsooie,118,3,47,0,58.5,78,71,0,0,0,0
2020-05-29,5,carpe victoriam,118,3,61,0,91.6,78,72,0,0,0,0
2020-05-29,6,ria munk,124,5,55,0,63.3,86,79,0,0,0,0
2020-05-29,6,harmony victory,124,5,140,2,77.5,92,81,0,0,0,0
2020-05-29,6,dreamalildreamofu,118,3,48,0,83.1,88,84,0,0,0,0
2020-05-29,6,second coming,124,4,61,0,72.8,90,76,0,0,0,0
2020-05-29,6,tempers rising,118,3,68,1,83.5,86,82,0,0,0,0
2020-05-29,6,strong flag,118,3,27,1,77.3,86,81,0,0,0,0
2020-05-29,6,curlinesque,118,3,90,0,66.3,87,70,0,0,0,0
2020-05-29,6,cherokee maiden,120,3,28,1,81.8,90,79,0,0,0,0
2020-05-29,7,rare form,121,5,33,1,105.5,108,95,0,0,0,0
2020-05-29,7,absolutely aiden,123,4,48,5,100.3,99,88,0,0,0,0
2020-05-29,7,boldor,121,4,47,2,97.8,104,92,0,0,0,0
2020-05-29,7,borracho,121,4,33,2,85.3,99,94,0,0,0,0
2020-05-29,7,troubling moon,121,5,181,0,84.8,99,95,0,0,0,0
2020-05-29,7,home base,121,5,61,6,96.5,105,91,0,0,0,0
2020-05-29,7,hog creek hustle,121,4,40,3,103.0,108,99,0,0,0,0
2020-05-29,7,minecraft maniac,121,5,245,2,70.0,93,82,0,0,0,0
2020-05-29,7,early mischief,121,4,41,3,89.3,95,88,0,0,0,0
2020-05-29,7,bourbon calling,121,4,61,4,89.4,100,92,0,0,0,0
2020-05-29,7,manny wah,121,4,40,2,102.8,104,90,0,0,0,0
2020-05-29,7,k j's nobility,121,6,27,8,92.5,99,95,0,0,0,1
2020-05-29,7,honest mischief,121,4,180,3,101.5,100,99,0,0,0,0
2020-05-29,7,arthur's hope,121,6,101,12,100.8,103,92,0,0,0,1
2020-05-29,7,volatile,123,4,34,3,115.5,99,105,0,0,0,0
2020-05-29,8,ghoul (brz),121,5,89,6,87.6,101,86,0,0,0,0
2020-05-29,8,dubini,121,7,180,5,90.8,107,100,0,0,0,0
2020-05-29,8,real news,121,4,123,3,105.5,100,100,0,0,0,0
2020-05-29,8,totally boss,123,5,208,5,97.8,113,110,0,0,0,0
2020-05-29,8,wilbo,121,8,33,0,79.1,110,100,0,0,0,0
2020-05-29,8,bulletin,121,4,218,3,86.1,106,91,0,0,0,0
2020-05-29,8,wellabled,121,6,346,0,76.1,108,104,0,0,0,0
2020-05-29,8,heartwood,121,6,218,0,83.3,111,99,0,0,0,0
2020-05-29,8,leinster,121,5,208,3,96.7,105,99,0,0,0,0
2020-05-29,8,carotari,121,4,82,3,106.3,106,102,0,0,0,0
2020-05-29,8,elusive mischief,121,5,82,2,93.8,105,92,0,0,0,0
2020-05-29,8,fast boat,121,5,103,6,107.5,105,98,0,0,0,0
2020-05-29,8,just might,121,4,103,2,108.7,97,93,0,0,0,0
2020-05-29,8,seven nation army,121,5,63,0,98.1,100,98,0,0,0,0
2020-05-29,9,the big bluff,118,3,28,1,72.7,79,68,0,0,0,0
2020-05-29,9,predator,118,3,110,1,77.2,88,76,0,0,0,0
2020-05-29,9,animate,111,3,69,1,62.8,78,60,0,0,0,0
2020-05-29,9,uncle momo,123,4,54,1,77.3,87,69,0,0,0,0
2020-05-29,9,bebop shoes,123,5,26,1,88.6,96,83,0,0,0,0
2020-05-29,9,out cold,123,4,179,1,69.8,81,75,0,0,0,0
2020-05-29,9,irish spirit,123,5,24,0,78.4,97,89,0,0,0,0
2020-05-29,9,alex's strike,123,4,35,1,84.4,87,80,0,0,0,0
2020-05-29,9,nice of me,123,4,81,1,79.2,90,74,0,0,0,0
